School,Sport,Race,%N,2017-18,4-Class,GSR
Florida State University,Women's CC/Track,,%-N,,,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,,2017-18,4-Class,GSR,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Asian,-,-,-,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Black,100-a,100-a,88-b,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Hispanic,-,100-a,100-a,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,US N-R,100-a,80-b,100-c,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Two or More,-,100-a,100-a,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Unknown,-,-,-,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,White,100-a,100-c,100-c,
Florida State University,Women's CC/Track,,,,,
Florida State University,Women's CC/Track,Total,100-b,93-e,97-e,
Florida State University,Women's Other,,2017-18,4-Class,GSR,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Am. Ind./AN,100-a,100-a,100-a,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Asian,-,100-a,100-a,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Black,33-a,71-b,100-a,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Hispanic,67-a,67-b,100-b,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Nat. Haw./PI,-,-,-,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,US N-R,67-b,65-e,93-e,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Two or More,0-a,75-b,100-b,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Unknown,-,100-a,100-a,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,White,75-c,84-e,97-e,
Florida State University,Women's Other,,,,,
Florida State University,Women's Other,Total,65-e,77-e,96-e,
Fordham University,Baseball,,2017-18 4,-Class,GSR,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Am. Ind./AN,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Asian,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Black,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Hispanic,100-a,67-a,100-a,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Nat. Haw./PI,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,US N-R,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Two or More,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Unknown,-,-,-,
Fordham University,Baseball,,,,,
Fordham University,Baseball,White,100-a,95-e,100-d,
Fordham University,Baseball,,,,,
Fordham University,Baseball,Total,100-b,92-e,100-e,
Fordham University,Football,,2017-18 4,-Class,GSR,
Fordham University,Football,,,,,
Fordham University,Football,Am. Ind./AN,-,-,-,
Fordham University,Football,,,,,
Fordham University,Football,Asian,-,0-a,-,
Fordham University,Football,,,,,
Fordham University,Football,Black,100-a,82-e,100-d,
Fordham University,Football,,,,,
Fordham University,Football,Hispanic,-,100-a,100-a,
Fordham University,Football,,,,,
Fordham University,Football,Nat. Haw./PI,-,-,-,
Fordham University,Football,,,,,
Fordham University,Football,US N-R,-,-,-,
Fordham University,Football,,,,,
Fordham University,Football,Two or More,100-a,83-b,83-b,
Fordham University,Football,,,,,
Fordham University,Football,Unknown,-,100-a,100-a,
Fordham University,Football,,,,,
Fordham University,Football,White,100-c,85-e,96-e,
Fordham University,Football,,,,,
Fordham University,Football,Total,100-d,83-e,96-e,
Fordham University,Men's Basketball,Am. Ind./AN,-,-,-,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Asian,-,-,-,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Black,-,20-a,80-a,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Hispanic,-,-,-,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Nat. Haw./PI,-,100-a,100-a,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,US N-R,100-a,83-b,100-b,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Two or More,-,-,-,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Unknown,-,-,100-a,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,White,-,100-a,100-a,
Fordham University,Men's Basketball,,,,,
Fordham University,Men's Basketball,Total,100-a,62-c,93-c,
Fordham University,Men's Other,Am. Ind./AN,-,-,-,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Asian,100-a,100-a,100-a,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Black,-,0-a,-,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Hispanic,-,100-a,100-a,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Nat. Haw./PI,-,-,-,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,US N-R,67-a,67-b,100-b,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Two or More,-,-,-,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Unknown,-,0-a,-,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,White,100-a,86-c,100-c,
Fordham University,Men's Other,,,,,
Fordham University,Men's Other,Total,80-a,77-e,100-e,
Fordham University,Men's CC/Track,,2017-18 4,-Class,GSR,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Am. Ind./AN,-,-,-,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Asian,-,-,-,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Black,100-a,100-a,100-a,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Hispanic,100-a,100-a,100-a,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,US N-R,-,0-a,-,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Two or More,-,-,-,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Unknown,100-a,100-a,100-a,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,White,80-a,93-c,93-c,
Fordham University,Men's CC/Track,,,,,
Fordham University,Men's CC/Track,Total,88-b,89-d,94-d,
Fordham University,Women's Basketball,Am. Ind./AN,-,-,-,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Asian,-,0-a,-,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Black,-,33-a,100-a,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Hispanic,-,-,-,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Nat. Haw./PI,-,-,-,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,US N-R,50-a,40-a,83-b,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Two or More,0-a,0-a,-,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Unknown,-,0-a,0-a,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,White,100-a,100-a,100-a,
Fordham University,Women's Basketball,,,,,
Fordham University,Women's Basketball,Total,67-b,47-c,85-c,
Fordham University,Women's CC/Track,,%-N,,,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,,2017-18,4-Class,GSR,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Am. Ind./AN,-,-,-,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Asian,-,-,-,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Black,-,100-a,100-a,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Hispanic,-,-,-,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,US N-R,0-a,50-a,50-a,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Two or More,100-a,100-a,100-a,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Unknown,-,-,-,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,White,100-a,100-e,100-e,
Fordham University,Women's CC/Track,,,,,
Fordham University,Women's CC/Track,Total,80-a,96-e,96-e,
Fordham University,Women's Other,,2017-18,4-Class,GSR,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Am. Ind./AN,-,-,-,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Asian,100-a,100-a,100-a,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Black,-,75-a,100-a,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Hispanic,100-a,100-a,100-a,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Nat. Haw./PI,-,-,-,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,US N-R,100-a,100-a,100-b,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Two or More,100-a,100-a,100-a,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Unknown,-,-,-,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,White,85-d,82-e,97-e,
Fordham University,Women's Other,,,,,
Fordham University,Women's Other,Total,88-e,85-e,98-e,
Furman University,Baseball,,2017-18 4,-ClassG,,
Furman University,Baseball,,,,,
Furman University,Baseball,Am. Ind./AN,-,-,,
Furman University,Baseball,,,,,
Furman University,Baseball,Asian,-,-,,
Furman University,Baseball,,,,,
Furman University,Baseball,Black,-,100-a,,
Furman University,Baseball,,,,,
Furman University,Baseball,Hispanic,-,100-a,,
Furman University,Baseball,,,,,
Furman University,Baseball,Nat. Haw./PI,-,-,,
Furman University,Baseball,,,,,
Furman University,Baseball,US N-R,-,-,,
Furman University,Baseball,,,,,
Furman University,Baseball,Two or More,100-a,100-a,,
Furman University,Baseball,,,,,
Furman University,Baseball,Unknown,-,-,,
Furman University,Baseball,,,,,
Furman University,Baseball,White,33-a,70-e,,
Furman University,Baseball,,,,,
Furman University,Baseball,Total,50-a,74-e,,
Furman University,Football,,2017-18 4,-Class,GSR,
Furman University,Football,,,,,
Furman University,Football,Am. Ind./AN,-,-,-,
Furman University,Football,,,,,
Furman University,Football,Asian,-,-,-,
Furman University,Football,,,,,
Furman University,Football,Black,67-b,71-e,87-e,
Furman University,Football,,,,,
Furman University,Football,Hispanic,-,50-a,100-a,
Furman University,Football,,,,,
Furman University,Football,Nat. Haw./PI,-,-,-,
Furman University,Football,,,,,
Furman University,Football,US N-R,-,-,-,
Furman University,Football,,,,,
Furman University,Football,Two or More,0-a,75-a,100-a,
Furman University,Football,,,,,
Furman University,Football,Unknown,100-a,100-a,67-b,
Furman University,Football,,,,,
Furman University,Football,White,100-b,88-e,100-e,
Furman University,Football,,,,,
Furman University,Football,Total,79-d,79-e,91-e,
Furman University,Men's Basketball,,2017-18 4,-Class,GSR,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Am. Ind./AN,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Asian,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Black,100-a,100-b,100-b,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Hispanic,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Nat. Haw./PI,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,US N-R,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Two or More,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Unknown,-,-,-,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,White,-,100-a,100-a,
Furman University,Men's Basketball,,,,,
Furman University,Men's Basketball,Total,100-a,100-c,100-c,
Furman University,Men's Other,,2017-18 4,-Class,GSR,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Am. Ind./AN,-,-,-,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Asian,-,-,-,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Black,0-a,25-a,0-a,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Hispanic,100-a,100-a,-,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Nat. Haw./PI,-,-,-,
Furman University,Men's Other,,,,,
Furman University,Men's Other,US N-R,100-a,60-a,100-b,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Two or More,-,-,-,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Unknown,-,0-a,-,
Furman University,Men's Other,,,,,
Furman University,Men's Other,White,64-c,65-e,100-c,
Furman University,Men's Other,,,,,
Furman University,Men's Other,Total,64-c,63-e,96-e,
Furman University,Men's CC/Track,,2017-18 4,-Class,GSR,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Am. Ind./AN,-,-,-,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Asian,-,-,-,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Black,-,-,-,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Hispanic,100-a,100-a,100-a,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,US N-R,-,-,-,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Two or More,-,-,-,
Furman University,Men's CC/Track,,,,,
Furman University,Men's CC/Track,Unknown,-,100-a,100-a,
