School,Sport,Race,%N,2017-18,4-Class,GSR
Belmont University,Women's Other,,,,,
Belmont University,Women's Other,Two or More,-,100-a,100-a,
Belmont University,Women's Other,,,,,
Belmont University,Women's Other,Unknown,-,0-a,-,
Belmont University,Women's Other,,,,,
Belmont University,Women's Other,White,89-d,83-e,100-e,
Belmont University,Women's Other,,,,,
Belmont University,Women's Other,Total,84-d,81-e,98-e,
Bethune-Cookman University,Baseball,,2017-18 4,-Class,GSR,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Asian,-,-,-,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Black,0-a,25-a,100-a,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Hispanic,0-a,33-c,71-b,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,US N-R,-,-,-,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Two or More,-,50-a,100-a,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Unknown,-,-,-,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,White,0-a,33-b,75-b,
Bethune-Cookman University,Baseball,,,,,
Bethune-Cookman University,Baseball,Total,0-a,33-e,76-d,
Bethune-Cookman University,Football,,2017-18 4,-Class,GSR,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Asian,-,-,-,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Black,40-b,41-e,71-e,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Hispanic,-,100-a,100-a,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,US N-R,-,-,-,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Two or More,100-a,100-a,100-a,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Unknown,-,-,-,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,White,100-a,50-a,80-a,
Bethune-Cookman University,Football,,,,,
Bethune-Cookman University,Football,Total,57-c,47-e,73-e,
Bethune-Cookman University,Men's Basketball,,%-N,,,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,,2017-18 4,-Class,GSR,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Asian,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Black,-,20-a,77-c,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Hispanic,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,US N-R,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Two or More,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Unknown,-,-,-,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,White,-,-,100-a,
Bethune-Cookman University,Men's Basketball,,,,,
Bethune-Cookman University,Men's Basketball,Total,-,20-a,79-c,
Bethune-Cookman University,Men's Other,,%-N,,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,,2017-18 4,-ClassG,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Am. Ind./AN,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Asian,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Black,-,0-a,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Hispanic,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Nat. Haw./PI,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,US N-R,-,33-b,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Two or More,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Unknown,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,White,-,-,,
Bethune-Cookman University,Men's Other,,,,,
Bethune-Cookman University,Men's Other,Total,-,25-b,,
Bethune-Cookman University,Men's CC/Track,,2017-18 4,-Class,GSR,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Asian,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Black,0-a,46-c,64-c,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Hispanic,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,US N-R,-,100-a,100-a,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Two or More,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Unknown,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,White,-,-,-,
Bethune-Cookman University,Men's CC/Track,,,,,
Bethune-Cookman University,Men's CC/Track,Total,0-a,50-c,67-c,
Bethune-Cookman University,Women's Basketball,201,7-18 4-,Class,GSR,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Asian,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Black,33-a,62-c,92-c,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Hispanic,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,US N-R,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Two or More,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Unknown,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,White,-,-,-,
Bethune-Cookman University,Women's Basketball,,,,,
Bethune-Cookman University,Women's Basketball,Total,33-a,62-c,92-c,
Bethune-Cookman University,Women's CC/Track,,%-N,,,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,,2017-18,4-Class,GSR,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Asian,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Black,22-b,40-e,72-e,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Hispanic,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,US N-R,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Two or More,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Unknown,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,White,-,-,-,
Bethune-Cookman University,Women's CC/Track,,,,,
Bethune-Cookman University,Women's CC/Track,Total,22-b,40-e,72-e,
Bethune-Cookman University,Women's Other,,2017-18,4-Class,GSR,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Am. Ind./AN,-,-,-,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Asian,-,-,-,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Black,33-b,50-d,94-d,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Hispanic,50-a,43-b,100-a,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Nat. Haw./PI,-,-,-,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,US N-R,-,44-b,100-b,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Two or More,-,0-a,0-a,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Unknown,-,-,-,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,White,100-a,50-a,100-a,
Bethune-Cookman University,Women's Other,,,,,
Bethune-Cookman University,Women's Other,Total,44-b,46-e,94-e,
Binghamton University,Baseball,,2017-18 4,-Class,GSR,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Am. Ind./AN,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Asian,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Black,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Hispanic,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Nat. Haw./PI,0-a,0-a,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,US N-R,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Two or More,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Unknown,-,-,-,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,White,50-b,72-e,90-e,
Binghamton University,Baseball,,,,,
Binghamton University,Baseball,Total,43-b,69-e,90-e,
Binghamton University,Football,,%-N,,,
Binghamton University,Football,,,,,
Binghamton University,Football,,2017-18 4-C,lassG,,
Binghamton University,Football,,,,,
Binghamton University,Football,Am. Ind./AN,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Asian,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Black,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Hispanic,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Nat. Haw./PI,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,US N-R,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Two or More,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Unknown,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,White,-,-,,
Binghamton University,Football,,,,,
Binghamton University,Football,Total,-,-,,
Binghamton University,Men's Basketball,,%-N,,,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,,2017-18 4,-Class,GSR,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Am. Ind./AN,-,-,100-a,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Asian,-,-,-,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Black,-,33-b,67-a,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Hispanic,-,100-a,100-a,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Nat. Haw./PI,-,-,-,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,US N-R,-,100-a,100-a,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Two or More,-,-,-,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Unknown,-,-,-,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,White,-,100-a,100-a,
Binghamton University,Men's Basketball,,,,,
Binghamton University,Men's Basketball,Total,-,56-b,86-b,
Binghamton University,Men's Other,,2017-18 4,-Class,GSR,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Am. Ind./AN,0-a,0-a,0-a,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Asian,-,0-a,0-a,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Black,-,0-a,0-a,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Hispanic,67-a,86-b,100-b,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Nat. Haw./PI,-,-,-,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,US N-R,100-a,70-b,91-c,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Two or More,-,-,-,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Unknown,100-a,100-a,100-a,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,White,90-e,81-e,94-e,
Binghamton University,Men's Other,,,,,
Binghamton University,Men's Other,Total,86-e,78-e,92-e,
Binghamton University,Men's CC/Track,,2017-18 4,-Class,GSR,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Am. Ind./AN,-,-,-,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Asian,-,-,-,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Black,-,80-a,67-b,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Hispanic,100-a,100-a,100-a,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,US N-R,-,-,-,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Two or More,-,-,-,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Unknown,-,-,-,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,White,75-a,80-d,94-d,
Binghamton University,Men's CC/Track,,,,,
Binghamton University,Men's CC/Track,Total,80-a,82-e,88-e,
Binghamton University,Women's Basketball,Am. Ind./AN,-,-,-,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Asian,-,-,-,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Black,-,100-a,100-a,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Hispanic,-,50-a,100-a,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Nat. Haw./PI,-,-,-,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,US N-R,-,-,-,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Two or More,-,-,100-a,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Unknown,-,-,-,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,White,100-a,89-b,100-b,
Binghamton University,Women's Basketball,,,,,
Binghamton University,Women's Basketball,Total,100-a,87-c,100-c,
Binghamton University,Women's CC/Track,,%-N,,,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,,2017-18,4-Class,GSR,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Am. Ind./AN,-,-,-,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Asian,-,100-a,100-a,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Black,100-a,100-b,100-b,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Hispanic,100-a,100-a,100-a,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,US N-R,-,-,-,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Two or More,-,-,-,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Unknown,-,-,-,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,White,100-b,100-c,100-c,
Binghamton University,Women's CC/Track,,,,,
Binghamton University,Women's CC/Track,Total,100-b,100-e,100-e,
Binghamton University,Women's Other,,2017-18,4-Class,GSR,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Am. Ind./AN,-,100-a,100-a,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Asian,-,100-a,100-a,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Black,100-a,60-a,67-b,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Hispanic,100-a,90-b,100-b,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Nat. Haw./PI,-,-,-,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,US N-R,100-a,80-a,86-b,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Two or More,-,-,-,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Unknown,-,-,-,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,White,88-e,83-e,96-e,
Binghamton University,Women's Other,,,,,
Binghamton University,Women's Other,Total,91-e,83-e,94-e,
Boise State University,Baseball,,2017-18 4-C,lassG,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Am. Ind./AN,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Asian,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Black,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Hispanic,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Nat. Haw./PI,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,US N-R,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Two or More,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Unknown,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,White,-,-,,
Boise State University,Baseball,,,,,
Boise State University,Baseball,Total,-,-,,
Boise State University,Football,,2017-18 4,-Class,GSR,
Boise State University,Football,,,,,
Boise State University,Football,Am. Ind./AN,-,-,-,
Boise State University,Football,,,,,
Boise State University,Football,Asian,-,-,100-a,
Boise State University,Football,,,,,
Boise State University,Football,Black,40-a,40-e,95-d,
Boise State University,Football,,,,,
Boise State University,Football,Hispanic,-,75-a,100-a,
Boise State University,Football,,,,,
Boise State University,Football,Nat. Haw./PI,100-a,83-b,100-a,
Boise State University,Football,,,,,
Boise State University,Football,US N-R,-,-,-,
Boise State University,Football,,,,,
Boise State University,Football,Two or More,50-a,83-b,100-b,
Boise State University,Football,,,,,
Boise State University,Football,Unknown,-,-,-,
Boise State University,Football,,,,,
Boise State University,Football,White,75-a,65-d,95-d,
Boise State University,Football,,,,,
Boise State University,Football,Total,62-c,56-e,96-e,
Boise State University,Men's Basketball,,2017-18 4,-Class,GSR,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Am. Ind./AN,-,-,-,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Asian,-,-,-,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Black,0-a,60-a,100-a,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Hispanic,-,-,-,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,US N-R,-,100-a,100-a,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Two or More,-,0-a,50-a,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Unknown,-,-,-,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,White,-,100-a,100-a,
Boise State University,Men's Basketball,,,,,
Boise State University,Men's Basketball,Total,0-a,70-b,92-c,
Boise State University,Men's Other,,2017-18 4,-Class,GSR,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Am. Ind./AN,-,-,-,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Asian,-,-,-,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Black,-,-,-,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Hispanic,-,25-a,-,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Nat. Haw./PI,0-a,0-a,100-a,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,US N-R,0-a,40-a,86-b,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Two or More,100-a,33-a,50-a,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Unknown,-,-,-,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,White,-,59-d,90-b,
Boise State University,Men's Other,,,,,
Boise State University,Men's Other,Total,33-a,45-e,85-d,
Boise State University,Men's CC/Track,Am. Ind./AN,-,-,-,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Asian,-,-,-,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Black,100-a,100-a,100-a,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Hispanic,-,-,-,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Nat. Haw./PI,100-a,100-a,100-a,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,US N-R,-,60-a,100-a,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Two or More,100-a,100-a,100-a,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Unknown,-,-,-,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,White,75-a,64-c,100-b,
Boise State University,Men's CC/Track,,,,,
Boise State University,Men's CC/Track,Total,86-b,70-d,100-d,
Boise State University,Women's Basketball,Am. Ind./AN,-,-,-,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Asian,-,-,-,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Black,-,-,100-a,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Hispanic,-,-,-,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,US N-R,-,25-a,100-a,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Two or More,-,100-a,100-a,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Unknown,-,-,-,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,White,0-a,43-b,100-b,
Boise State University,Women's Basketball,,,,,
Boise State University,Women's Basketball,Total,0-a,46-c,100-c,
Boise State University,Women's CC/Track,,%-N,,,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,,2017-18,4-Class,GSR,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Asian,-,-,-,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Black,-,0-a,-,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Hispanic,100-a,100-a,100-a,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,US N-R,0-a,50-a,100-a,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Two or More,100-a,50-a,100-a,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Unknown,-,-,-,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,White,50-b,64-e,88-d,
Boise State University,Women's CC/Track,,,,,
Boise State University,Women's CC/Track,Total,56-b,59-e,92-e,
Boise State University,Women's Other,,2017-18,4-Class,GSR,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Am. Ind./AN,-,-,-,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Asian,-,100-a,100-a,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Black,100-a,100-a,100-a,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Hispanic,33-a,63-b,100-a,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Nat. Haw./PI,67-a,80-a,100-a,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,US N-R,50-a,67-b,90-b,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Two or More,100-a,83-b,100-a,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Unknown,-,-,-,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,White,70-e,80-e,100-e,
Boise State University,Women's Other,,,,,
Boise State University,Women's Other,Total,68-e,78-e,99-e,
Boston College,Baseball,,2017-18 4,-Class,GSR,
Boston College,Baseball,,,,,
Boston College,Baseball,Am. Ind./AN,-,-,-,
Boston College,Baseball,,,,,
Boston College,Baseball,Asian,-,-,-,
Boston College,Baseball,,,,,
Boston College,Baseball,Black,-,0-a,-,
Boston College,Baseball,,,,,
Boston College,Baseball,Hispanic,-,-,-,
Boston College,Baseball,,,,,
Boston College,Baseball,Nat. Haw./PI,-,-,-,
Boston College,Baseball,,,,,
Boston College,Baseball,US N-R,-,100-a,100-a,
Boston College,Baseball,,,,,
Boston College,Baseball,Two or More,-,0-a,-,
Boston College,Baseball,,,,,
Boston College,Baseball,Unknown,-,-,-,
Boston College,Baseball,,,,,
Boston College,Baseball,White,25-a,85-e,100-e,
Boston College,Baseball,,,,,
Boston College,Baseball,Total,25-a,79-e,100-e,
Boston College,Football,,2017-18 4,-Class,GSR,
Boston College,Football,,,,,
Boston College,Football,Am. Ind./AN,-,-,-,
Boston College,Football,,,,,
Boston College,Football,Asian,-,-,-,
Boston College,Football,,,,,
Boston College,Football,Black,71-b,71-e,96-e,
Boston College,Football,,,,,
Boston College,Football,Hispanic,100-a,100-b,100-b,
Boston College,Football,,,,,
Boston College,Football,Nat. Haw./PI,-,-,-,
Boston College,Football,,,,,
Boston College,Football,US N-R,-,-,-,
Boston College,Football,,,,,
Boston College,Football,Two or More,100-a,83-b,100-a,
Boston College,Football,,,,,
Boston College,Football,Unknown,-,100-a,100-a,
Boston College,Football,,,,,
Boston College,Football,White,67-b,86-e,97-e,
Boston College,Football,,,,,
Boston College,Football,Total,74-d,83-e,97-e,
Boston College,Men's Basketball,,2017-18 4,-Class,GSR,
Boston College,Men's Basketball,,,,,
Boston College,Men's Basketball,Am. Ind./AN,-,-,-,
Boston College,Men's Basketball,,,,,
Boston College,Men's Basketball,Asian,-,-,-,
Boston College,Men's Basketball,,,,,
Boston College,Men's Basketball,Black,50-a,17-b,100-a,
Boston College,Men's Basketball,,,,,
Boston College,Men's Basketball,Hispanic,0-a,0-a,-,
Boston College,Men's Basketball,,,,,
Boston College,Men's Basketball,Nat. Haw./PI,-,-,-,
Boston College,Men's Basketball,,,,,
