School,Sport,Race,%N,2013-14,4-Class,GSR
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Unknown,-,-,-,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,White,73-c,76-e,78-e,
College of Charleston (South Carolina),Men's Other,,,,,
College of Charleston (South Carolina),Men's Other,Total,73-c,76-e,79-e,
College of Charleston (South Carolina),Men's CC/Track,,2007-08,4-Class,GSR,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Asian,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Black,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Hispanic,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,N-R Alien,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Two or More,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Unknown,-,-,-,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,White,0-a,45-c,50-b,
College of Charleston (South Carolina),Men's CC/Track,,,,,
College of Charleston (South Carolina),Men's CC/Track,Total,0-a,45-c,50-b,
College of Charleston (South Carolina),Women's Basketball,20,07-08 4-,Class,GSR,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Asian,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Black,50-a,71-b,78-b,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Hispanic,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,N-R Alien,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Two or More,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Unknown,-,-,-,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,White,100-a,83-b,83-b,
College of Charleston (South Carolina),Women's Basketball,,,,,
College of Charleston (South Carolina),Women's Basketball,Total,67-a,77-c,80-c,
College of Charleston (South Carolina),Women's CC/Track,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Asian,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Black,-,50-a,100-a,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Hispanic,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,N-R Alien,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Two or More,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Unknown,-,-,-,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,White,100-a,82-d,94-d,
College of Charleston (South Carolina),Women's CC/Track,,,,,
College of Charleston (South Carolina),Women's CC/Track,Total,100-a,79-d,94-d,
College of Charleston (South Carolina),Women's Other,,2007-08,4-Class,GSR,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Am. Ind./AN,-,-,-,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Asian,-,-,-,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Black,100-a,100-a,100-a,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Hispanic,-,75-a,100-a,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Nat. Haw./PI,-,-,-,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,N-R Alien,-,-,-,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Two or More,-,-,-,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Unknown,-,-,-,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,White,76-d,73-e,77-e,
College of Charleston (South Carolina),Women's Other,,,,,
College of Charleston (South Carolina),Women's Other,Total,78-d,73-e,78-e,
College of the Holy Cross,Baseball,,2007-08,4-Class,GSR,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Am. Ind./AN,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Asian,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Black,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Hispanic,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,N-R Alien,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Two or More,-,-,-,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Unknown,-,100-a,100-a,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,White,75-a,86-b,92-c,
College of the Holy Cross,Baseball,,,,,
College of the Holy Cross,Baseball,Total,75-a,88-b,92-c,
College of the Holy Cross,Football,,2007-08,4-Class,GSR,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Am. Ind./AN,-,100-a,100-a,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Asian,-,-,100-a,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Black,60-a,85-e,96-e,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Hispanic,100-a,67-a,100-a,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,N-R Alien,-,-,-,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Two or More,-,-,-,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Unknown,67-a,78-b,88-b,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,White,92-c,81-e,100-e,
College of the Holy Cross,Football,,,,,
College of the Holy Cross,Football,Total,81-e,81-e,97-e,
College of the Holy Cross,Men's Basketball,,2007-08,4-Class,GSR,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Am. Ind./AN,-,-,-,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Asian,-,-,-,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Black,100-a,100-a,100-a,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Hispanic,-,-,-,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,N-R Alien,-,-,-,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Two or More,-,-,-,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Unknown,100-a,100-a,100-a,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,White,-,100-b,100-b,
College of the Holy Cross,Men's Basketball,,,,,
College of the Holy Cross,Men's Basketball,Total,100-a,100-c,100-c,
College of the Holy Cross,Men's Other,,2007-08,4-Class,GSR,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Am. Ind./AN,-,-,-,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Asian,-,-,-,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Black,-,75-a,100-a,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Hispanic,100-a,100-b,100-b,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,N-R Alien,-,-,-,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Two or More,-,-,-,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Unknown,100-a,100-a,100-b,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,White,86-b,85-e,100-e,
College of the Holy Cross,Men's Other,,,,,
College of the Holy Cross,Men's Other,Total,91-c,88-e,100-e,
College of the Holy Cross,Men's CC/Track,,2007-08,4-Class,GSR,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Am. Ind./AN,-,-,-,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Asian,-,-,0-a,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Black,-,100-a,100-a,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Hispanic,-,100-a,100-a,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,N-R Alien,-,-,-,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Two or More,-,-,-,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Unknown,100-a,100-a,100-a,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,White,100-a,92-c,94-d,
College of the Holy Cross,Men's CC/Track,,,,,
College of the Holy Cross,Men's CC/Track,Total,100-a,94-d,92-e,
College of the Holy Cross,Women's Basketball,Am. Ind./AN,-,-,-,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Asian,-,-,-,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Black,-,100-a,100-a,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Hispanic,-,100-a,100-a,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,N-R Alien,-,-,-,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Two or More,-,-,-,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Unknown,0-a,0-a,-,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,White,100-a,100-b,100-b,
College of the Holy Cross,Women's Basketball,,,,,
College of the Holy Cross,Women's Basketball,Total,67-a,92-c,100-c,
College of the Holy Cross,Women's CC/Track,Am. Ind./AN,-,-,-,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Asian,-,-,-,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Black,-,100-a,100-a,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Hispanic,-,-,-,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,N-R Alien,-,-,-,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Two or More,-,-,-,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Unknown,100-a,100-b,100-b,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,White,100-a,97-e,100-e,
College of the Holy Cross,Women's CC/Track,,,,,
College of the Holy Cross,Women's CC/Track,Total,100-b,98-e,100-e,
College of the Holy Cross,Women's Other,,2007-08,4-Class,GSR,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Am. Ind./AN,-,100-a,100-a,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Asian,-,100-a,100-a,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Black,100-a,100-a,100-a,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Hispanic,-,100-a,100-a,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Nat. Haw./PI,-,-,-,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,N-R Alien,-,-,-,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Two or More,-,-,-,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Unknown,100-b,88-d,100-c,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,White,100-d,95-e,100-e,
College of the Holy Cross,Women's Other,,,,,
College of the Holy Cross,Women's Other,Total,100-e,95-e,100-e,
Colorado State University,Football,,2007-08,4-Class,GSR,
Colorado State University,Football,,,,,
Colorado State University,Football,Am. Ind./AN,-,0-a,-,
Colorado State University,Football,,,,,
Colorado State University,Football,Asian,-,100-a,100-a,
Colorado State University,Football,,,,,
Colorado State University,Football,Black,67-b,50-e,62-e,
Colorado State University,Football,,,,,
Colorado State University,Football,Hispanic,-,100-a,100-a,
Colorado State University,Football,,,,,
Colorado State University,Football,Nat. Haw./PI,0-a,0-a,0-a,
Colorado State University,Football,,,,,
Colorado State University,Football,N-R Alien,-,-,-,
Colorado State University,Football,,,,,
Colorado State University,Football,Two or More,-,100-a,100-a,
Colorado State University,Football,,,,,
Colorado State University,Football,Unknown,0-a,50-a,100-a,
Colorado State University,Football,,,,,
Colorado State University,Football,White,82-c,72-e,87-e,
Colorado State University,Football,,,,,
Colorado State University,Football,Total,68-d,65-e,78-e,
Colorado State University,Men's Basketball,,2007-08,4-Class,GSR,
Colorado State University,Men's Basketball,,,,,
Colorado State University,Men's Basketball,Am. Ind./AN,-,-,-,
Colorado State University,Men's Basketball,,,,,
Colorado State University,Men's Basketball,Asian,-,-,-,
Colorado State University,Men's Basketball,,,,,
Colorado State University,Men's Basketball,Black,50-a,13-b,63-b,
Colorado State University,Men's Basketball,,,,,
Colorado State University,Men's Basketball,Hispanic,0-a,0-a,0-a,
