School,Sport,Race,%N,2017-18,4-Class,GSR
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,White,0-a,17-b,50-a,
Francis Marion University,Women's Basketball,,,,,
Francis Marion University,Women's Basketball,Total,50-a,55-d,76-e,
Francis Marion University,Women's CC/Track,,%-N,,,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,,2017-18,4-Class,ASR,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Am. Ind./AN,-,-,-,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Asian,-,-,-,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Black,50-a,75-a,75-a,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Hispanic,-,-,100-a,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,US N-R,-,-,-,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Two or More,-,-,-,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Unknown,-,-,-,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,White,-,67-b,67-b,
Francis Marion University,Women's CC/Track,,,,,
Francis Marion University,Women's CC/Track,Total,50-a,70-b,73-c,
Francis Marion University,Women's Other,,2017-18,4-Class,ASR,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Am. Ind./AN,-,-,-,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Asian,-,-,-,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Black,0-a,17-b,20-a,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Hispanic,-,0-a,0-a,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Nat. Haw./PI,-,-,-,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,US N-R,100-a,83-b,100-b,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Two or More,50-a,50-a,67-a,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Unknown,-,-,-,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,White,58-d,47-e,91-e,
Francis Marion University,Women's Other,,,,,
Francis Marion University,Women's Other,Total,54-e,46-e,83-e,
Franklin Pierce University,Baseball,,2017-18 4,-Class,ASR,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Am. Ind./AN,-,-,-,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Asian,-,-,50-a,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Black,-,100-a,100-a,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Hispanic,-,0-a,67-b,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Nat. Haw./PI,-,-,-,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,US N-R,-,-,100-a,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Two or More,-,0-a,100-a,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Unknown,-,0-a,0-a,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,White,60-a,35-e,80-e,
Franklin Pierce University,Baseball,,,,,
Franklin Pierce University,Baseball,Total,60-a,33-e,76-e,
Franklin Pierce University,Football,,%-N,,,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,,2017-18 4-C,lass,ASR,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Am. Ind./AN,-,-,100-a,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Asian,-,-,-,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Black,-,-,100-a,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Hispanic,-,-,-,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Nat. Haw./PI,-,-,-,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,US N-R,-,-,-,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Two or More,-,-,-,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Unknown,-,-,-,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,White,-,-,100-a,
Franklin Pierce University,Football,,,,,
Franklin Pierce University,Football,Total,-,-,100-a,
Franklin Pierce University,Men's Basketball,Am. Ind./AN,-,-,-,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Asian,-,-,-,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Black,0-a,67-b,91-c,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Hispanic,-,-,-,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Nat. Haw./PI,-,-,-,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,US N-R,100-a,100-a,100-a,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Two or More,-,-,-,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Unknown,0-a,0-a,0-a,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,White,-,100-a,100-a,
Franklin Pierce University,Men's Basketball,,,,,
Franklin Pierce University,Men's Basketball,Total,25-a,71-c,88-d,
Franklin Pierce University,Men's Other,Am. Ind./AN,-,-,-,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Asian,-,-,-,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Black,-,33-a,75-a,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Hispanic,-,-,-,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Nat. Haw./PI,-,-,0-a,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,US N-R,67-a,71-d,81-e,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Two or More,-,100-a,100-a,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Unknown,0-a,0-a,100-a,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,White,67-b,70-e,83-e,
Franklin Pierce University,Men's Other,,,,,
Franklin Pierce University,Men's Other,Total,62-c,68-e,82-e,
Franklin Pierce University,Men's CC/Track,Am. Ind./AN,-,-,-,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Asian,-,-,100-a,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Black,-,75-a,86-b,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Hispanic,-,-,100-a,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,US N-R,100-a,100-a,100-a,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Two or More,-,100-a,33-a,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Unknown,-,50-a,50-a,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,White,-,67-b,93-e,
Franklin Pierce University,Men's CC/Track,,,,,
Franklin Pierce University,Men's CC/Track,Total,100-a,71-c,88-e,
Franklin Pierce University,Women's Basketball,Am. Ind./AN,-,-,-,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Asian,-,-,-,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Black,0-a,33-a,100-a,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Hispanic,-,-,-,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Nat. Haw./PI,-,-,-,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,US N-R,100-a,100-a,100-a,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Two or More,-,0-a,100-a,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Unknown,-,-,-,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,White,100-a,60-a,100-a,
Franklin Pierce University,Women's Basketball,,,,,
Franklin Pierce University,Women's Basketball,Total,80-a,45-c,100-b,
Franklin Pierce University,Women's CC/Track,,%-N,,,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,,2017-18,4-Class,ASR,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Am. Ind./AN,-,-,-,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Asian,-,-,-,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Black,-,100-a,100-a,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Hispanic,-,67-a,100-a,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,US N-R,-,0-a,-,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Two or More,-,-,100-a,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Unknown,-,-,-,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,White,100-a,88-d,93-e,
Franklin Pierce University,Women's CC/Track,,,,,
Franklin Pierce University,Women's CC/Track,Total,100-a,83-e,94-e,
Franklin Pierce University,Women's Other,,2017-18,4-Class,ASR,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Am. Ind./AN,0-a,0-a,-,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Asian,-,100-a,100-a,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Black,100-a,50-a,-,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Hispanic,-,33-b,100-b,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Nat. Haw./PI,0-a,0-a,-,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,US N-R,-,-,100-c,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Two or More,0-a,43-b,83-b,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Unknown,25-a,55-c,89-b,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,White,50-e,62-e,94-e,
Franklin Pierce University,Women's Other,,,,,
Franklin Pierce University,Women's Other,Total,39-e,59-e,94-e,
Fresno Pacific University,Baseball,,2017-18 4,-Class,ASR,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Am. Ind./AN,-,-,-,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Asian,-,-,100-a,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Black,-,-,0-a,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Hispanic,100-a,71-b,86-b,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Nat. Haw./PI,-,-,-,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,US N-R,-,-,-,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Two or More,-,-,67-a,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Unknown,-,-,-,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,White,33-a,60-a,86-e,
Fresno Pacific University,Baseball,,,,,
Fresno Pacific University,Baseball,Total,50-a,67-c,82-e,
Fresno Pacific University,Football,,%-N,,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,,2017-18 4-C,lassA,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Am. Ind./AN,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Asian,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Black,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Hispanic,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Nat. Haw./PI,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,US N-R,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Two or More,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Unknown,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,White,-,-,,
Fresno Pacific University,Football,,,,,
Fresno Pacific University,Football,Total,-,-,,
Fresno Pacific University,Men's Basketball,Am. Ind./AN,-,-,-,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Asian,-,-,-,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Black,100-a,50-b,82-c,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Hispanic,100-a,100-a,50-a,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Nat. Haw./PI,-,-,-,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,US N-R,-,-,100-a,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Two or More,-,-,-,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Unknown,-,-,-,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,White,-,-,75-a,
Fresno Pacific University,Men's Basketball,,,,,
Fresno Pacific University,Men's Basketball,Total,100-a,57-b,78-d,
Fresno Pacific University,Men's Other,Am. Ind./AN,-,-,-,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Asian,-,0-a,0-a,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Black,-,20-a,100-a,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Hispanic,100-a,50-b,68-d,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Nat. Haw./PI,-,0-a,0-a,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,US N-R,67-a,50-b,85-c,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Two or More,100-a,100-a,100-a,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Unknown,-,-,-,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,White,33-a,65-d,74-e,
Fresno Pacific University,Men's Other,,,,,
Fresno Pacific University,Men's Other,Total,67-b,50-e,73-e,
Fresno Pacific University,Men's CC/Track,,2017-18 4,-Class,ASR,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Am. Ind./AN,0-a,0-a,0-a,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Asian,-,-,100-a,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Black,50-a,50-a,100-a,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Hispanic,33-a,60-a,67-b,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,US N-R,-,-,100-a,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Two or More,0-a,0-a,50-a,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Unknown,-,-,100-a,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,White,0-a,17-b,50-b,
Fresno Pacific University,Men's CC/Track,,,,,
Fresno Pacific University,Men's CC/Track,Total,20-b,33-c,65-d,
Fresno Pacific University,Women's Basketball,Am. Ind./AN,-,-,-,
Fresno Pacific University,Women's Basketball,,,,,
Fresno Pacific University,Women's Basketball,Asian,-,-,100-a,
Fresno Pacific University,Women's Basketball,,,,,
Fresno Pacific University,Women's Basketball,Black,-,50-a,100-a,
Fresno Pacific University,Women's Basketball,,,,,
Fresno Pacific University,Women's Basketball,Hispanic,-,75-a,100-a,
